id_pengajuan,nik,nomor_nib,kota,kbli_kode,kbli_deskripsi,skala_usaha,jenis_kur,lama_usaha_bulan,modal_usaha,plafon_diajukan,tenor_bulan,jumlah_tanggungan,ada_npwp,ada_bpjs_tk,total_pendapatan_bulanan,hpp_bulanan,laba_kotor_bulanan,biaya_operasional_bulanan,rata_laba_bersih_bulanan,rata_saldo_harian,total_kredit_3bln,total_debit_3bln,kolektibilitas_slik,total_kredit_aktif_slik,jumlah_fasilitas_slik,status_blacklist,kredit_lunas_sebelumnya,ada_agunan,jenis_agunan,nilai_agunan,rasio_agunan_terhadap_plafon,dti_ratio,label_kelayakan
ddc1b336-3a8e-4f72-b3fd-8bc0acbbcbb8,2782401677497829,8290522866391,Malang,10311,Industri pengolahan ikan,mikro,mikro,10,46766247,3019650,36,4,Tidak,Tidak,5942873,2015005,3927868,1301569,105911,292309,12770198,12186693,3,52405077,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.8316,Perlu perbaikan profil
f2c6b88e-9fd4-438b-821f-6cc68b50fcaf,4114799292384798,2702604294149,Yogyakarta,49431,Angkutan barang,kecil,kecil,53,373233152,66284491,36,0,Ya,Tidak,100198272,68030410,32167862,17863175,5647602,7965220,330199780,278171477,2,166367514,1,Tidak,1,Tidak,Tidak ada,0,0.0,0.3423,Perlu tinjauan komite
ec1684d7-85d0-47ae-9ab4-b441b62c7932,9387769692760335,1486591251983,Malang,56101,Restoran dan rumah makan,kecil,kecil,61,339954849,314233721,24,0,Tidak,Tidak,168752296,112803558,55948738,31940817,29560738,48395634,641753788,597704861,2,84599394,2,Tidak,1,Ya,SHM,595986724,1.9,0.4651,Perlu tinjauan komite
68154b4f-aa9a-4bcc-b2de-626a7ab1069f,2852206225510836,4851341301176,Depok,43211,Instalasi listrik,mikro,mikro,9,273612192,30632095,36,4,Tidak,Tidak,111562907,50290366,61272541,35485617,1050005,2058545,238194645,189711728,4,203557739,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.8509,Ditolak otomatis
6feea885-3697-4057-a044-534bb20ee9cc,1541042494717994,5067346502459,Batam,43211,Instalasi listrik,mikro,mikro,66,290020056,24328113,24,2,Tidak,Tidak,129563231,46564421,82998810,47150041,3151234,3292885,472393669,307288012,2,126828770,1,Tidak,1,Tidak,Tidak ada,0,0.0,0.3378,Perlu tinjauan komite
1b2b2578-adc8-4801-ba95-d878a6dad473,2319863417854932,4385242562214,Malang,47211,Perdagangan eceran makanan,kecil,kecil,39,1677289538,441701982,60,5,Tidak,Tidak,992279840,438248412,554031428,326507202,14164581,53596531,3303023431,2966617974,3,176608031,3,Tidak,0,Ya,SHM,707657176,1.6,0.5457,Perlu tinjauan komite
06e95bba-647a-4e4d-86e1-aa500d4627f3,6800420959732199,5285664109164,Denpasar,14111,Industri pakaian jadi,kecil,kecil,115,1108980406,301077530,48,3,Ya,Ya,517576079,355357483,162218596,40273962,61546849,64512396,1996996492,1807858161,1,0,0,Tidak,2,Ya,SHM,382471957,1.27,0.107,Disetujui langsung
1c1f1ee8-11c0-45f6-b349-8f9febb3dc73,2465814709506138,1453888709370,Bekasi,47711,Perdagangan eceran pakaian,mikro,mikro,34,145744963,23813669,24,0,Tidak,Tidak,68252177,41907839,26344338,9881163,2541405,3178017,252908190,239385516,3,23921172,2,Tidak,1,Ya,SHGB,50080965,2.1,0.4099,Perlu tinjauan komite
8599c3d7-dd4c-43c9-b41c-7b7851b294d4,7504105168984415,4194752198474,Tangerang,14111,Industri pakaian jadi,mikro,super_mikro,21,64197000,44314742,12,2,Ya,Tidak,13093382,6778430,6314952,2495127,9489030,8837467,29871405,26809061,1,56715129,2,Tidak,2,Ya,BPKB,94582170,2.13,0.4086,Disetujui dengan syarat tambahan
b7c4528b-2e55-4143-b67b-99ab59fc41cb,2502771727507884,1909588375537,Denpasar,10311,Industri pengolahan ikan,mikro,super_mikro,21,183360811,35117713,36,5,Tidak,Tidak,11469973,4455444,7014529,2846833,1588088,1648349,35382343,33678781,3,97650156,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.645,Perlu perbaikan profil
acefdd40-e659-4bd6-a061-64712406309c,6794472328076068,9266657560945,Malang,62011,Aktivitas pemrograman komputer,mikro,super_mikro,24,248817053,36060733,36,0,Tidak,Tidak,123221444,74804755,48416689,12370417,1971589,1558486,334761790,292861068,3,98409765,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.5335,Perlu perbaikan profil
219d163b-794c-4df0-bd48-7b6974f2a31b,8786040396170750,4046830256077,Depok,43211,Instalasi listrik,mikro,super_mikro,185,203530252,12027261,12,3,Ya,Tidak,111724717,54118535,57606182,17769275,6341680,3833257,290701923,174733764,1,0,0,Tidak,3,Ya,SHM,21234922,1.77,0.1659,Disetujui langsung
8b7307d4-099e-485f-9a83-9c1025787297,3851288974893725,1314528553144,Malang,14111,Industri pakaian jadi,kecil,kecil,34,993404839,437968392,60,1,Ya,Ya,191365711,66215636,125150075,34857013,25051654,53846468,448893413,342241172,1,0,0,Tidak,1,Ya,BPKB,688286581,1.57,0.3059,Disetujui dengan syarat tambahan
f6562a04-e9b6-4234-98a3-78d630ec73a0,5832671194454626,6835588818683,Batam,62011,Aktivitas pemrograman komputer,mikro,super_mikro,66,205444633,4485360,36,4,Ya,Ya,62651790,25179587,37472203,8333803,334620,475654,189824199,141695888,1,35674090,3,Tidak,0,Ya,SHGB,9124322,2.03,0.391,Disetujui dengan syarat tambahan
282ac8a8-0c93-4dea-abe0-b37d4b0d65c3,0528542676805967,5661640800163,Malang,49431,Angkutan barang,mikro,super_mikro,24,264264252,28090799,36,1,Tidak,Tidak,135377209,50163999,85213210,29078489,2403261,3780436,306589309,256055259,3,169620323,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.3409,Perlu tinjauan komite
069a963c-c502-4fcb-a519-77aea6b3de8f,5048934003545949,1535466572026,Batam,14111,Industri pakaian jadi,mikro,mikro,65,137889868,46501365,24,5,Ya,Tidak,80852364,52739837,28112527,10265671,4278958,3942302,310738085,279718928,3,159005502,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.4755,Perlu tinjauan komite
60c495c6-cfb2-4625-9bfc-1e27b3fdc06d,1827618435001137,5153982703051,Jakarta,56101,Restoran dan rumah makan,mikro,mikro,19,137837734,13940347,36,1,Tidak,Tidak,57763967,35468074,22295893,6097149,349361,523758,165811451,149521437,4,182044932,3,Ya,0,Tidak,Tidak ada,0,0.0,1.1638,Ditolak otomatis
f96855fc-6282-48d7-ab78-b2efa798bcd2,9819388944690005,6495069655644,Bekasi,62011,Aktivitas pemrograman komputer,kecil,kecil,205,2395357723,282540261,60,4,Ya,Tidak,725918338,326193228,399725110,160731335,18061348,87604653,2443236186,2280469424,1,15924402,1,Tidak,3,Ya,SHGB,360633211,1.28,0.2738,Disetujui langsung
98e3d7e7-f345-4afa-9949-656c1ae2b32c,8747524828210655,9919889558497,Jakarta,47711,Perdagangan eceran pakaian,mikro,mikro,3,74580631,43084300,36,2,Tidak,Tidak,16162714,5306498,10856216,3868829,1327585,3370117,55406946,52876635,3,109904967,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.9465,Perlu perbaikan profil
93265734-fdff-41dd-95f3-bbdcee8783da,7564437992127984,8697269332267,Surabaya,49431,Angkutan barang,mikro,super_mikro,20,252482876,38369830,24,1,Tidak,Tidak,20161630,10815786,9345844,4501960,2843154,2700303,51585342,36193479,2,105152042,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.5904,Perlu perbaikan profil
11749bae-ba3c-4b04-93b4-4c373177993b,7323612641123066,6151098517131,Makassar,01111,Pertanian padi,mikro,super_mikro,30,69567871,12179392,36,2,Tidak,Tidak,31310989,9678133,21632856,8421875,823929,1287154,116674835,76794321,3,127620262,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.4311,Perlu tinjauan komite
7f863f7d-7235-43c2-89eb-28c3cbaa058a,4605028947586922,3415862551451,Bogor,01111,Pertanian padi,mikro,mikro,55,165523468,9989032,36,4,Ya,Tidak,16699321,5751534,10947787,2312453,1910020,3289360,50611287,45007483,1,26626135,3,Tidak,1,Ya,SHM,24063073,2.41,0.1525,Disetujui langsung
eed0129c-539b-481a-a735-0f7897ff992a,7838306739372083,2752251086953,Makassar,10311,Industri pengolahan ikan,kecil,kecil,115,658685740,76464559,60,0,Ya,Ya,251861632,109660548,142201084,85035006,9240053,35494546,902766809,589105290,1,24798439,2,Tidak,2,Ya,SHM,130466190,1.71,0.1448,Disetujui langsung
a51d1d4f-c539-40ba-a55f-3490b894cd2e,9698929638250028,6453162095616,Bekasi,56101,Restoran dan rumah makan,kecil,kecil,39,1581350249,270758794,36,0,Ya,Tidak,230564558,84038372,146526186,65745606,21336727,40574255,825818883,738725913,2,66351895,4,Tidak,0,Ya,SHM,380470023,1.41,0.3701,Disetujui dengan syarat tambahan
5befa405-aa0b-4068-86fd-6a0e2f7370f2,0054738225256297,2739393473586,Bogor,14111,Industri pakaian jadi,mikro,super_mikro,14,277657856,35022370,12,0,Tidak,Tidak,120951599,47936715,73014884,17106731,2157498,2481841,302623115,167047747,5,383866669,2,Ya,0,Tidak,Tidak ada,0,0.0,1.4204,Ditolak otomatis
6840c87e-fedc-48bb-856f-55474637e17d,9964150155564716,5594987964907,Bogor,43211,Instalasi listrik,mikro,super_mikro,37,180958468,34427719,12,3,Ya,Ya,103660226,51424764,52235462,20562446,9753450,8137551,318328625,266494793,2,89056951,2,Tidak,1,Tidak,Tidak ada,0,0.0,0.3089,Disetujui dengan syarat tambahan
feb50db7-31ff-4cb6-9d2e-090496c043bd,8587334556140688,3959226379409,Tangerang,10311,Industri pengolahan ikan,kecil,kecil,69,1956079722,160374320,60,2,Tidak,Tidak,897289055,323914218,573374837,243214545,7445439,15076524,2534369854,2313424639,2,116570553,4,Tidak,1,Ya,SHGB,300654667,1.87,0.3769,Perlu tinjauan komite
9875adf7-88c7-453c-a59a-9cfc5d306ced,1826773985702485,5584483503142,Yogyakarta,49431,Angkutan barang,mikro,mikro,19,102611470,32195497,24,2,Ya,Tidak,5720924,3236192,2484732,806177,3616127,3606596,19399101,14982406,3,108443894,2,Tidak,1,Tidak,Tidak ada,0,0.0,0.3895,Perlu tinjauan komite
e3ddab02-97c5-471e-835f-c047b8dc33c8,9254986386055540,7272335555025,Depok,01111,Pertanian padi,kecil,kecil,59,2436812551,101130031,60,3,Tidak,Tidak,473815157,240447710,233367447,77257971,3788925,13639633,1296474252,1144501694,2,197404919,2,Tidak,0,Ya,BPKB,208342716,2.06,0.4671,Perlu tinjauan komite
a76896d5-4352-41d9-87d5-faddf1f0a5e9,0658434339223288,9565447016500,Bandung,62011,Aktivitas pemrograman komputer,mikro,super_mikro,6,259285799,27138753,24,1,Tidak,Tidak,127003634,56717151,70286483,25150004,793985,1553771,350442245,217415094,3,375576905,3,Ya,0,Tidak,Tidak ada,0,0.0,1.4954,Ditolak otomatis
2e56de34-ba15-413e-b647-a1645f6d6d5d,9162592665640294,8170467988970,Bandung,49431,Angkutan barang,kecil,kecil,220,539482984,348055728,36,1,Ya,Ya,274868285,132091566,142776719,55931310,39980347,89438768,1058286171,979628111,1,0,0,Tidak,3,Ya,SHGB,623692229,1.79,0.2539,Disetujui langsung
3ec251b1-e49e-4368-a952-957c708f0cb1,6620709212734501,4882904615088,Palembang,47711,Perdagangan eceran pakaian,mikro,mikro,14,167895110,24686998,36,1,Tidak,Tidak,52842439,33564755,19277684,11043773,1030516,2434203,119792403,110831039,3,10463938,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.6987,Perlu perbaikan profil
19d396f3-22be-44c1-b559-414c114d642f,1057839434596111,9837825398647,Depok,10311,Industri pengolahan ikan,mikro,mikro,13,104914575,31111905,12,0,Tidak,Tidak,27795172,19303101,8492071,3716356,2303213,1940615,83068416,64647044,4,158787698,2,Ya,0,Tidak,Tidak ada,0,0.0,1.182,Ditolak otomatis
f507da9e-1ce8-45ea-8b88-a4d5b89a3f1c,4194614674678022,5942030831906,Medan,10311,Industri pengolahan ikan,kecil,kecil,207,363371387,107007073,60,3,Ya,Ya,19995148,7131415,12863733,6146564,13916558,28587242,46451419,43328224,1,0,0,Tidak,0,Ya,BPKB,213074667,1.99,0.1346,Disetujui langsung
7f2ea6f7-2f7b-49ad-90f8-9423e4aeb940,9676136618937333,6549031837343,Bogor,62011,Aktivitas pemrograman komputer,kecil,kecil,10,1185946661,374963936,48,0,Tidak,Tidak,107015368,40875347,66140021,15796184,11063767,23071479,251839895,234631370,4,401002377,2,Tidak,0,Ya,SHGB,863186586,2.3,0.7414,Ditolak otomatis
9762f6e3-a799-4c54-8e56-d47e3c500cb8,3557137836785290,5461298879292,Surabaya,56101,Restoran dan rumah makan,mikro,super_mikro,17,254536904,11466158,24,5,Tidak,Tidak,124766427,48643550,76122877,37915612,824747,822822,372873856,244708444,3,50561030,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.6082,Perlu perbaikan profil
6259413d-8b24-46c7-945e-58a754f82442,3318494890682687,2416698054170,Depok,01111,Pertanian padi,mikro,mikro,187,136977645,41722687,36,4,Ya,Tidak,40212908,19964630,20248278,8960203,5117573,9620514,153186179,96602619,1,26409344,2,Tidak,2,Ya,SHGB,79525947,1.91,0.2378,Disetujui langsung
c6392c0b-378d-4a60-928a-a3c0fd85af64,1061033418647088,0771681896757,Bogor,49431,Angkutan barang,kecil,kecil,44,2230414102,270168685,48,5,Tidak,Tidak,524055927,159577461,364478466,166896307,15307353,33350100,1317348624,1048928316,2,49485999,2,Tidak,1,Ya,SHGB,385416863,1.43,0.3861,Disetujui dengan syarat tambahan
9733458f-fdbb-49dd-86b1-786b210619d0,6987091799953551,9891792744723,Batam,96011,Laundri dan binatu,kecil,kecil,21,897143668,258911242,36,5,Ya,Tidak,309877907,117096546,192781361,102376865,20829158,34156883,709103048,652016749,1,6913977,3,Tidak,2,Ya,BPKB,626579482,2.42,0.3625,Disetujui dengan syarat tambahan
cdb80e2a-7b8f-41c5-a1a9-29eda64ea82d,5365067793455896,3358890625233,Bogor,56101,Restoran dan rumah makan,kecil,kecil,219,2388699496,451773474,24,3,Ya,Tidak,180685668,119712175,60973493,33934926,109389862,107080271,562369831,540628319,1,12316770,1,Tidak,0,Ya,BPKB,1013758387,2.24,0.1807,Disetujui langsung
8900cf3a-4c2b-472b-ab3a-2092be735ed0,2823843429683000,8009293807169,Batam,56101,Restoran dan rumah makan,mikro,mikro,24,263144612,30062544,36,5,Tidak,Tidak,94974050,53742804,41231246,19629421,2607801,4186029,298443847,213034048,2,77891749,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.3362,Perlu tinjauan komite
ab4a53b4-addc-445a-96c0-7b9a4ec6d138,3768342328603780,6222856522258,Palembang,47211,Perdagangan eceran makanan,mikro,mikro,24,196241691,42142948,24,3,Tidak,Tidak,108260411,70826558,37433853,8667397,945871,485574,346496041,289844404,5,1388585,1,Ya,0,Tidak,Tidak ada,0,0.0,1.9493,Ditolak otomatis
cdf70ea1-ec84-4e5d-a4d4-f88f43244baf,1896476190833284,5710887709543,Palembang,49431,Angkutan barang,kecil,kecil,175,1371497413,321178864,48,2,Ya,Tidak,294342870,130731317,163611553,59588577,39453814,165058571,769560593,467840866,1,30540461,2,Tidak,3,Ya,SHM,488090070,1.52,0.1781,Disetujui langsung
47307a13-051a-4ce9-a140-681e567bffe5,6464945383469659,0301242889107,Malang,96011,Laundri dan binatu,mikro,super_mikro,200,222257245,29396083,12,4,Ya,Ya,98732457,52275087,46457370,16055731,12587938,11967378,213606371,160191255,1,23966897,3,Tidak,3,Ya,BPKB,50890480,1.73,0.2043,Disetujui langsung
9fb40303-6d76-428f-8ac0-b2dcfdd6edbe,9272741696978614,6293086249979,Depok,10311,Industri pengolahan ikan,mikro,mikro,111,183892958,23863344,24,4,Ya,Tidak,83668870,57671071,25997799,6285459,4268341,2338958,194212868,146266405,2,95479272,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.2446,Disetujui dengan syarat tambahan
cf2a87c3-d8b9-4756-acaa-960c73f4069e,9034218216624867,0375070526856,Denpasar,96011,Laundri dan binatu,mikro,mikro,38,65820304,15424156,12,0,Ya,Tidak,24390685,15766151,8624534,3735174,9463161,3296600,62817740,58641119,2,0,0,Tidak,2,Ya,SHM,17045407,1.11,0.1426,Disetujui langsung
91b11f58-61a3-457d-828c-687223642aab,9425783053970638,5466533544711,Malang,43211,Instalasi listrik,mikro,super_mikro,14,161733100,32573397,36,4,Tidak,Tidak,67644500,28709709,38934791,23208555,1013900,526561,238518760,184720282,5,169252885,4,Ya,0,Tidak,Tidak ada,0,0.0,0.937,Ditolak otomatis
cfe11ad6-7968-40fb-9d38-7c95eeb65e1e,0627710105894022,9719395372579,Surabaya,47211,Perdagangan eceran makanan,mikro,super_mikro,25,162592443,29298510,12,1,Ya,Tidak,92658561,53202612,39455949,20120019,4822743,3744580,346005016,311138854,3,184071556,1,Tidak,1,Tidak,Tidak ada,0,0.0,0.5316,Perlu tinjauan komite
474f090b-080d-4ee3-9a99-72b9b17ede16,4837525664946453,5657183156481,Surabaya,01111,Pertanian padi,mikro,mikro,6,123477918,11366454,12,4,Tidak,Tidak,35500413,14070117,21430296,10634749,1099782,947973,137915999,105317627,3,116260909,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.9043,Perlu perbaikan profil
7ccfab50-c1f8-47a7-8927-2e7f3b396928,4880860812284314,1319022749528,Yogyakarta,43211,Instalasi listrik,mikro,mikro,40,163818301,43747573,36,4,Ya,Tidak,79801999,50105695,29696304,10812747,2490335,4320872,274000282,243425412,2,28708895,1,Tidak,0,Ya,SHGB,77459022,1.77,0.5124,Perlu tinjauan komite
1af7ec6f-e045-4ef2-af6a-ea50582addf6,9706432533078853,9451803454769,Medan,10311,Industri pengolahan ikan,mikro,mikro,34,132364008,37168872,36,0,Tidak,Tidak,40389525,17251148,23138377,6309238,1615381,1983181,88090888,63689234,4,351999357,1,Ya,0,Tidak,Tidak ada,0,0.0,0.6711,Ditolak otomatis
2953ef6e-c4a8-4a72-9eaa-89c62998e252,3007133654024781,9483751583036,Surabaya,10311,Industri pengolahan ikan,kecil,kecil,40,809712696,158931583,24,2,Ya,Tidak,82178261,47516372,34661889,19171128,14608739,23319362,305315671,287469109,2,24226216,3,Tidak,0,Ya,SHGB,178287566,1.12,0.476,Perlu tinjauan komite
c36f032f-f63c-43a5-b2b7-49d4751d0da8,6533083712926938,9654630178658,Batam,47711,Perdagangan eceran pakaian,kecil,kecil,116,2351822802,65067943,24,2,Ya,Ya,239239563,148785827,90453736,34211080,8113838,8551095,537867639,393966421,1,31768703,4,Tidak,2,Ya,BPKB,75409647,1.16,0.3508,Disetujui dengan syarat tambahan
d08f1b13-3150-4822-b114-0301e42c63ff,0316081560714107,6802057213070,Depok,14111,Industri pakaian jadi,kecil,kecil,53,1039891947,470673440,24,4,Tidak,Ya,202128016,127713246,74414770,42941313,68331990,96888917,708829967,628577404,1,0,0,Tidak,2,Ya,SHM,572452616,1.22,0.3014,Disetujui dengan syarat tambahan
cea56b7a-c649-4878-bb1e-935cc6444124,9833006685232024,7043895203906,Yogyakarta,43211,Instalasi listrik,mikro,mikro,16,287472865,35817882,36,3,Tidak,Tidak,113267059,68111293,45155766,18675244,2039137,759632,438476596,319161706,3,143887826,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.5123,Perlu perbaikan profil
1dc1d060-283f-4651-bc90-174d888f7409,4718082643952500,5554962681061,Bogor,96011,Laundri dan binatu,mikro,mikro,24,123143873,9536661,36,3,Tidak,Tidak,34488717,23565867,10922850,3621011,344138,424775,74994373,57077416,5,456721625,3,Ya,0,Tidak,Tidak ada,0,0.0,0.8083,Ditolak otomatis
38832557-3f6b-471a-b0b6-5dbb9dbe7f45,9290318954893172,3034239228337,Yogyakarta,96011,Laundri dan binatu,mikro,super_mikro,24,120727293,48982592,12,2,Tidak,Tidak,24917437,9411831,15505606,7204305,7379306,5185127,81307463,62690123,3,180777617,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.5808,Perlu tinjauan komite
66147809-8e8a-415d-930e-da4c1012a8b3,1207803089161103,0868357124744,Surabaya,10311,Industri pengolahan ikan,kecil,kecil,6,1382822129,410388831,60,3,Tidak,Tidak,300657215,112729557,187927658,66599997,8999301,21120566,1104876408,721893277,2,110583142,4,Tidak,0,Ya,BPKB,519532187,1.27,0.798,Perlu perbaikan profil
26ecc9d5-f7a6-4724-a5e8-b01b30f3644f,2415170599789355,2434504770168,Bogor,47211,Perdagangan eceran makanan,kecil,kecil,113,1636565832,138204544,60,2,Ya,Ya,88217158,60658309,27558849,10817577,9841593,46493895,262703462,168543565,1,24020566,4,Tidak,0,Ya,BPKB,228160545,1.65,0.2458,Disetujui langsung
b4b8f343-ec58-4a16-9905-67001c3faf82,8506513778332170,7179562798710,Batam,49431,Angkutan barang,kecil,kecil,15,2122725040,74438033,48,3,Ya,Tidak,561861195,242002944,319858251,102484079,4959027,8783119,1552979741,970029333,3,185702701,1,Tidak,0,Ya,SHM,106425988,1.43,0.3284,Perlu tinjauan komite
a99889f1-8822-49d3-a94f-864838cdf055,5252243712731746,8300372554371,Bogor,56101,Restoran dan rumah makan,mikro,mikro,67,220146631,41027581,12,1,Ya,Tidak,48657346,21690098,26967248,10673507,8412788,5279310,144549322,127929666,2,80848527,1,Tidak,1,Ya,SHM,101662576,2.48,0.4267,Perlu tinjauan komite
6911102d-7741-4c0a-8e12-56eca4c91b66,0435200202050867,4297082130209,Malang,14111,Industri pakaian jadi,kecil,kecil,35,2310066492,357662419,36,1,Ya,Ya,626689602,356278486,270411116,90078654,29218783,61901060,1968633919,1650043574,1,14204619,1,Tidak,1,Ya,BPKB,401587925,1.12,0.357,Disetujui dengan syarat tambahan
7bc69614-fc86-4348-a55e-0721179ae409,5447151312449959,1369819835623,Bandung,47211,Perdagangan eceran makanan,mikro,mikro,18,204223998,23087446,36,4,Tidak,Tidak,54984407,38473368,16511039,3917213,594611,588799,188928088,108113591,5,278989020,3,Ya,0,Tidak,Tidak ada,0,0.0,1.1325,Ditolak otomatis
2b1c0837-fe1b-4487-a938-e5995a86e443,8521144659321215,7587912434588,Batam,62011,Aktivitas pemrograman komputer,menengah,khusus,49,2597592463,3993963104,48,1,Ya,Ya,1267957715,860377444,407580271,211612549,571312562,1142152316,4849383665,3083885774,1,3109844,4,Tidak,2,Ya,SHGB,4649250686,1.16,0.1529,Disetujui langsung
ebe8b5d3-d4ce-4930-88b0-6597f9eaf927,0931935945238428,7225369065346,Malang,43211,Instalasi listrik,mikro,mikro,99,293063821,35337269,24,1,Ya,Ya,105054235,39154141,65900094,23757933,5632670,4432477,256793908,226954448,1,0,0,Tidak,2,Ya,BPKB,51551644,1.46,0.2745,Disetujui dengan syarat tambahan
a4929c6b-7ec1-47dc-a5dc-07badea6dea5,3664978405600410,7591427280100,Yogyakarta,96011,Laundri dan binatu,kecil,kecil,34,369785648,245339248,60,3,Tidak,Tidak,148390672,46876559,101514113,54739359,11144313,28204996,534797521,316436475,3,137130951,4,Tidak,0,Ya,BPKB,293264111,1.2,0.3853,Perlu tinjauan komite
21a1dccc-51e7-4daa-80b9-856fe94331b7,0230395389813674,7335328048327,Denpasar,96011,Laundri dan binatu,menengah,khusus,205,8650324394,1309412017,36,5,Ya,Ya,2884509674,1292860092,1591649582,531296277,185566496,485209500,8002442517,6206186759,1,39112127,3,Tidak,1,Ya,BPKB,2529280196,1.93,0.2058,Disetujui langsung
f38dffaa-62a2-4429-b7d7-4da080192ef7,8127229770011812,0884006903646,Malang,49431,Angkutan barang,kecil,kecil,22,346025379,134096211,48,0,Tidak,Tidak,194933281,110402485,84530796,35687836,1835472,4831429,587372065,343682707,4,376808213,2,Tidak,0,Ya,BPKB,187675177,1.4,1.5981,Ditolak otomatis
8b16ffee-008b-441e-806d-195f4c0e5fb5,5250571882813504,3424976070122,Yogyakarta,47211,Perdagangan eceran makanan,mikro,mikro,25,131077015,41770214,12,2,Tidak,Tidak,16654574,7883134,8771440,3582516,2510502,775432,56489178,49472585,3,197380976,1,Ya,0,Tidak,Tidak ada,0,0.0,1.4558,Ditolak otomatis
6856b227-5dc5-4235-8538-164d06759a2b,5268398996671453,5563204113528,Tangerang,43211,Instalasi listrik,mikro,mikro,10,180269722,32096461,24,3,Tidak,Tidak,9946095,6402818,3543277,1480629,1485717,1570226,28885352,23859398,4,121709499,1,Ya,0,Tidak,Tidak ada,0,0.0,0.9451,Ditolak otomatis
a7cdc370-31fc-4267-8b6a-dc94f374774a,8843012085053463,3834780282645,Jakarta,43211,Instalasi listrik,mikro,mikro,70,52370805,17355626,24,0,Tidak,Tidak,2786805,1159434,1627371,810539,1868818,1529202,8886338,6676049,3,40799887,4,Tidak,1,Tidak,Tidak ada,0,0.0,0.4063,Perlu tinjauan komite
140ee13b-dc3a-4060-8d8c-455c43376d21,2177419479615247,0761778930610,Batam,14111,Industri pakaian jadi,mikro,super_mikro,9,111931217,41429954,12,4,Tidak,Tidak,6318014,2732882,3585132,1155497,1848035,1660243,23164199,13669417,5,125704832,3,Tidak,0,Tidak,Tidak ada,0,0.0,1.9616,Ditolak otomatis
24ef25f5-e46d-4945-9f5e-d9c78d9628e2,7049493489319148,3729172858919,Makassar,14111,Industri pakaian jadi,mikro,mikro,226,65012472,28512436,12,2,Ya,Ya,32889311,11214341,21674970,12864293,13868475,14034083,73092066,61420223,1,0,0,Tidak,2,Ya,BPKB,58385070,2.05,0.1799,Disetujui langsung
2a646cb1-fe6a-4071-aca2-9836b0627325,5522828451132078,8350110970148,Jakarta,14111,Industri pakaian jadi,menengah,khusus,151,7416519837,2542677337,36,4,Ya,Ya,3143860587,2180658084,963202503,367326238,558978128,1037050358,8347103602,4888831364,1,33292639,4,Tidak,3,Ya,BPKB,4324219663,1.7,0.1327,Disetujui langsung
98081997-74f6-4f1a-a913-a6b217160b9d,2081821080062580,8069856263158,Depok,14111,Industri pakaian jadi,mikro,mikro,5,209392537,43021151,24,3,Tidak,Tidak,63124229,42011454,21112775,7854649,1893614,3444951,148954796,89070205,3,31688640,2,Ya,0,Tidak,Tidak ada,0,0.0,0.994,Ditolak otomatis
8d7ee99d-a6ee-464d-83ce-1c5d05443dc6,4855416613133658,4057023913179,Jakarta,49431,Angkutan barang,mikro,mikro,107,161242328,45177703,36,0,Ya,Tidak,89407810,52206744,37201066,8438808,4752130,10256241,189733629,173996320,1,0,0,Tidak,0,Tidak,Tidak ada,0,0.0,0.2773,Disetujui dengan syarat tambahan
2a47c2a5-5379-4f84-a630-63f2da3765af,1862959668533773,3203211425126,Denpasar,01111,Pertanian padi,mikro,mikro,36,187804342,17976062,12,5,Ya,Tidak,25034689,7518474,17516215,9942418,3266037,2973064,76243405,65533220,3,141573295,1,Tidak,1,Tidak,Tidak ada,0,0.0,0.4816,Perlu tinjauan komite
f781d9d4-0ce9-4a19-8a36-926e8e46b3ac,3194640522782443,3275376837757,Denpasar,96011,Laundri dan binatu,kecil,kecil,74,1935692172,357220360,48,1,Tidak,Ya,750441063,419641192,330799871,107439256,25152552,41148199,2027065939,1160634685,1,0,0,Tidak,2,Ya,SHGB,608536099,1.7,0.3107,Disetujui dengan syarat tambahan
3816bd33-3add-4656-ba42-38b40d5f4fad,5836797596382734,2274599675714,Surabaya,49431,Angkutan barang,mikro,mikro,58,216033820,34521478,12,1,Tidak,Tidak,93033292,29513990,63519302,37246242,8128762,2751981,351370185,323411909,3,77317475,2,Tidak,1,Ya,BPKB,41589760,1.2,0.3716,Perlu tinjauan komite
